ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 337 - BUILDING INFORMATION MODELING

",1,90073,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90073,Benanti Vincent,M:0830AM - 1125AM,"
WEST140
"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 337 - BUILDING INFORMATION MODELING

",101,90074,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90074,Benanti Vincent,W:600PM - 905PM,"
WEST140
"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 363 - ARCHITECTURE STUDIO III

",1,90075,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90075,Hurtado de Mend,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"
GITC1100
"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 363 - ARCHITECTURE STUDIO III

",3,90076,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90076,Hurtado de Mend,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 363 - ARCHITECTURE STUDIO III

",5,90077,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90077,Harp Cleveland,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 363 - ARCHITECTURE STUDIO III

",7,90078,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90078,Owens Cheyne,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 363 - ARCHITECTURE STUDIO III

",9,90079,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90079,Schuman Anthony,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 363 - ARCHITECTURE STUDIO III

",11,90080,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90080,Moore Sandy,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 363 - ARCHITECTURE STUDIO III

",13,90081,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90081,,,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 363 - ARCHITECTURE STUDIO III

",15,90082,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90082,,,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 363 - ARCHITECTURE STUDIO III

",17,90083,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90083,,,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 381 - HISTORY OF ARCHITECTURE III

",1,90084,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90084,Lindemans Aris,W:100PM - 225PMF:100PM - 225PM,"
WESTLECT 1WESTLECT 1
"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 382 - HISTORY OF ARCHITECTURE IV

",1,90085,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90085,Harp Cleveland,W:1130AM - 225PM,"
WESTLECT 2
"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 408 - ADV LANDSCAPE ARCHITECTURE

",1,90086,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90086,,,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 410 - CO-OP WORK EXPERIENCE II

",1,90087,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90087,,,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 410 - CO-OP WORK EXPERIENCE II

",2,95757,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=95757,,,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 419 - ARCHITECTURE PHOTOGRAPHY

",1,90088,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90088,Prantis Nina,F:100PM - 455PM,"
WESTLECT 2
"
